,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,Observation Status,Impact Type,Bioclimatic Belt,ISOalpha3,Type,SeriesCode
1,1,Proportion of degraded mountain land,756,CHE,2015,35427.50289025645,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,756,CHE,2015,108.21655615125624,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
191,1,Proportion of degraded mountain land,756,CHE,2018,4.2841154453125,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Alpine,,Region,XXXX
192,1,Proportion of degraded mountain land,756,CHE,2018,3791.893539172938,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Alpine,,Region,XXXX
193,1,Proportion of degraded mountain land,756,CHE,2018,11.22536415625,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,756,CHE,2018,3807.4030187745007,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Alpine,,Region,XXXX
194,1,Proportion of degraded mountain land,756,CHE,2018,43.93775595701593,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
195,1,Proportion of degraded mountain land,756,CHE,2018,25951.260241279393,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
196,1,Proportion of degraded mountain land,756,CHE,2018,74.05957618342521,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,756,CHE,2018,26069.257573419836,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
188,1,Proportion of degraded mountain land,756,CHE,2018,4.34499900390625,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Nival,,Region,XXXX
189,1,Proportion of degraded mountain land,756,CHE,2018,6784.632536861222,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Nival,,Region,XXXX
190,1,Proportion of degraded mountain land,756,CHE,2018,6.773354547181375,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,756,CHE,2018,6795.75089041231,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,756,CHE,2018,52.566870406234685,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,756,CHE,2018,36527.786317313556,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,756,CHE,2018,92.05829488685659,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
204,1,Proportion of degraded mountain land,152,CHL,2015,589.5170262888328,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Alpine,,Region,XXXX
205,1,Proportion of degraded mountain land,152,CHL,2015,152865.39366501855,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Alpine,,Region,XXXX
206,1,Proportion of degraded mountain land,152,CHL,2015,1408.3378946212783,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,152,CHL,2015,154863.24858592867,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Alpine,,Region,XXXX
207,1,Proportion of degraded mountain land,152,CHL,2015,2210.7902550644003,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
208,1,Proportion of degraded mountain land,152,CHL,2015,246062.5874871467,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
209,1,Proportion of degraded mountain land,152,CHL,2015,3920.991454278971,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,152,CHL,2015,252194.36919649006,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
201,1,Proportion of degraded mountain land,152,CHL,2015,26.90388653137255,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Nival,,Region,XXXX
202,1,Proportion of degraded mountain land,152,CHL,2015,11707.427654666328,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Nival,,Region,XXXX
203,1,Proportion of degraded mountain land,152,CHL,2015,51.60808673169425,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,152,CHL,2015,11785.939627929394,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Nival,,Region,XXXX
210,1,Proportion of degraded mountain land,152,CHL,2015,496.37011698691794,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
211,1,Proportion of degraded mountain land,152,CHL,2015,62212.30104772841,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
212,1,Proportion of degraded mountain land,152,CHL,2015,592.4386298046876,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
3,1,Proportion of degraded mountain land,152,CHL,2015,63301.109794520016,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,152,CHL,2015,3323.5812848715236,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,152,CHL,2015,472847.70985456,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,152,CHL,2015,5973.3760654366315,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
200,1,Proportion of degraded mountain land,152,CHL,2018,374.36294228195464,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Alpine,,Region,XXXX
201,1,Proportion of degraded mountain land,152,CHL,2018,153533.5520480834,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Alpine,,Region,XXXX
202,1,Proportion of degraded mountain land,152,CHL,2018,955.3335955631767,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,152,CHL,2018,154863.24858592852,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Alpine,,Region,XXXX
203,1,Proportion of degraded mountain land,152,CHL,2018,987.2518926691475,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
204,1,Proportion of degraded mountain land,152,CHL,2018,249907.8669222073,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
205,1,Proportion of degraded mountain land,152,CHL,2018,1299.2503816124986,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,152,CHL,2018,252194.36919648896,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
197,1,Proportion of degraded mountain land,152,CHL,2018,5.646273622671567,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Nival,,Region,XXXX
198,1,Proportion of degraded mountain land,152,CHL,2018,11765.810742801299,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Nival,,Region,XXXX
199,1,Proportion of degraded mountain land,152,CHL,2018,14.48261150542279,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,152,CHL,2018,11785.939627929392,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Nival,,Region,XXXX
206,1,Proportion of degraded mountain land,152,CHL,2018,64.55175745312499,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
207,1,Proportion of degraded mountain land,152,CHL,2018,62692.60957493437,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
208,1,Proportion of degraded mountain land,152,CHL,2018,543.9484621328116,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
3,1,Proportion of degraded mountain land,152,CHL,2018,63301.10979452031,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,152,CHL,2018,1431.8128660268987,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,152,CHL,2018,477899.8392880263,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,152,CHL,2018,2813.0150508139095,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
216,1,Proportion of degraded mountain land,156,CHN,2015,9393.723545671972,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Alpine,,Region,XXXX
217,1,Proportion of degraded mountain land,156,CHN,2015,1466101.7750655652,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Alpine,,Region,XXXX
218,1,Proportion of degraded mountain land,156,CHN,2015,17910.257974124594,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,156,CHN,2015,1493405.7565853617,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Alpine,,Region,XXXX
219,1,Proportion of degraded mountain land,156,CHN,2015,19044.40919285959,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
220,1,Proportion of degraded mountain land,156,CHN,2015,2393909.5822447063,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
221,1,Proportion of degraded mountain land,156,CHN,2015,46585.69603905792,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,156,CHN,2015,2459539.687476624,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
213,1,Proportion of degraded mountain land,156,CHN,2015,47.1631444035233,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Nival,,Region,XXXX
214,1,Proportion of degraded mountain land,156,CHN,2015,42418.31066698745,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Nival,,Region,XXXX
215,1,Proportion of degraded mountain land,156,CHN,2015,97.19221399218748,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,156,CHN,2015,42562.66602538316,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Nival,,Region,XXXX
222,1,Proportion of degraded mountain land,156,CHN,2015,20216.589333033302,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
223,1,Proportion of degraded mountain land,156,CHN,2015,1033784.3332991021,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
224,1,Proportion of degraded mountain land,156,CHN,2015,14544.87523562556,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
3,1,Proportion of degraded mountain land,156,CHN,2015,1068545.797867761,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,156,CHN,2015,48701.88521596839,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,156,CHN,2015,4936214.001276361,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,156,CHN,2015,79138.02146280026,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
212,1,Proportion of degraded mountain land,156,CHN,2018,11628.327572022708,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Alpine,,Region,XXXX
213,1,Proportion of degraded mountain land,156,CHN,2018,1478137.80493902,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Alpine,,Region,XXXX
214,1,Proportion of degraded mountain land,156,CHN,2018,3639.6240743199596,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,156,CHN,2018,1493405.7565853628,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Alpine,,Region,XXXX
215,1,Proportion of degraded mountain land,156,CHN,2018,6994.878101157363,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
216,1,Proportion of degraded mountain land,156,CHN,2018,2441052.2981301695,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
217,1,Proportion of degraded mountain land,156,CHN,2018,11492.511245277736,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,156,CHN,2018,2459539.6874766047,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
209,1,Proportion of degraded mountain land,156,CHN,2018,127.99904577432595,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Nival,,Region,XXXX
210,1,Proportion of degraded mountain land,156,CHN,2018,42430.901415124456,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Nival,,Region,XXXX
211,1,Proportion of degraded mountain land,156,CHN,2018,3.765564484375,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,156,CHN,2018,42562.66602538316,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Nival,,Region,XXXX
218,1,Proportion of degraded mountain land,156,CHN,2018,1754.6676244090384,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
219,1,Proportion of degraded mountain land,156,CHN,2018,1053608.4094235636,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
